0,0,0,-2.0301,-0.0003
0.0003,0.0292,2.8269,-2.0378,-0.0051
0.0011,0.0797,5.1999,-2.0636,-0.0173
0.0024,0.1314,5.1819,-2.1137,-0.0381
0.0043,0.184,5.236,-2.1898,-0.0673
0.0066,0.2364,5.2695,-2.2916,-0.1047
0.0095,0.2889,5.2281,-2.4198,-0.151
0.0129,0.3414,5.2722,-2.5747,-0.2054
0.0169,0.3939,5.2284,-2.7573,-0.2689
0.0213,0.4464,5.2636,-2.9687,-0.341
0.0263,0.4989,5.2432,-3.2093,-0.4223
0.0318,0.5514,5.2594,-3.4803,-0.5124
0.0378,0.6038,5.2446,-3.7831,-0.612
0.0444,0.6563,5.2432,-4.1201,-0.7215
0.0515,0.7088,5.2572,-4.4923,-0.8405
0.0591,0.7613,5.2476,-4.9014,-0.9697
0.0672,0.8138,5.2536,-5.3496,-1.1091
0.0759,0.8663,5.2412,-5.8401,-1.2597
0.0851,0.9188,5.2594,-6.375,-1.4209
0.0948,0.9712,5.2435,-6.9572,-1.5939
0.1051,1.0238,5.2508,-7.5909,-1.7789
0.1158,1.0763,5.2525,-8.279,-1.9761
0.1271,1.1288,5.2461,-9.0263,-2.1865
0.1389,1.1813,5.2533,-9.8372,-2.4103
0.1512,1.2337,5.2485,-10.7166,-2.6483
0.1641,1.2862,5.2488,-11.6707,-2.9012
0.1775,1.3387,5.2527,-12.7051,-3.1695
0.1914,1.3912,5.2472,-13.8268,-3.4544
0.2059,1.4437,5.2491,-15.0437,-3.7567
0.2208,1.4962,5.2539,-16.3621,-4.0766
0.2363,1.5487,5.2452,-17.7911,-4.4163
0.2523,1.6013,5.2532,-19.3391,-4.7756
0.2688,1.6537,5.2506,-21.0127,-5.1561
0.2859,1.7062,5.2488,-22.821,-5.559
0.3035,1.7587,5.2493,-24.7712,-5.9854
0.3216,1.8112,5.2496,-26.8684,-6.4362
0.3402,1.8638,5.2514,-29.1142,-6.9122
0.3594,1.9162,5.2505,-31.5069,-7.4144
0.3791,1.9687,5.2506,-34.0407,-7.9434
0.3993,2.0212,5.2482,-36.7048,-8.5003
0.42,2.0737,5.2512,-39.4798,-9.0848
0.4413,2.1262,5.2511,-42.3379,-9.6968
0.4631,2.1787,5.25,-45.2458,-10.3363
0.4853,2.2201,4.1358,-48.1569,-10.9997
0.5077,2.2435,2.3383,-51.0091,-11.6804
0.5305,2.2759,3.2393,-53.7538,-12.3801
0.5537,2.32,4.4121,-56.3624,-13.1019
0.5774,2.372,5.1986,-58.8056,-13.8479
0.6016,2.4245,5.2501,-61.0474,-14.618
0.6264,2.477,5.2499,-63.0493,-15.4125
0.6517,2.5295,5.2503,-64.7737,-16.2323
0.6773,2.5595,3.0055,-66.1774,-17.0714
0.7024,2.5133,-4.6215,-67.2077,-17.9058
0.727,2.4608,-5.2491,-67.8366,-18.735
0.7511,2.4083,-5.2511,-68.0567,-19.5599
0.7747,2.3558,-5.2492,-67.8553,-20.3823
0.7977,2.3033,-5.2505,-67.2104,-21.2034
0.8202,2.2508,-5.2503,-66.0908,-22.0245
0.8422,2.1983,-5.2503,-64.4553,-22.8466
0.8637,2.1458,-5.2496,-62.2548,-23.6705
0.8846,2.0933,-5.2493,-59.4371,-24.4956
0.905,2.0408,-5.2503,-55.9588,-25.3201
0.9249,1.9884,-5.2455,-51.8034,-26.1406
0.9443,1.9415,-4.6922,-46.9971,-26.9538
0.9634,1.9096,-3.1913,-41.6147,-27.759
0.9823,1.8917,-1.7808,-35.7968,-28.5522
1.0012,1.8867,-0.5067,-29.7524,-29.3294
1.0201,1.8935,0.6833,-23.726,-30.0856
1.0392,1.9117,1.8218,-17.9492,-30.8166
1.0587,1.941,2.9254,-12.5881,-31.5214
1.0785,1.9811,4.0106,-7.7318,-32.1994
1.0988,2.0308,4.9743,-3.4039,-32.8522
1.1196,2.0833,5.2487,0.414,-33.4801
1.141,2.137,5.3713,3.7507,-33.9417
1.1629,2.1882,5.1187,6.3293,-33.5173
1.1853,2.2407,5.249,8.6888,-33.0769
1.2082,2.2932,5.2492,11.1442,-32.6215
1.2314,2.3157,2.2491,13.6669,-32.1571
1.2545,2.3147,-0.0998,16.2147,-31.689
1.2777,2.3176,0.2861,18.7591,-31.2181
1.3009,2.3243,0.674,21.2874,-30.7438
1.3243,2.335,1.0647,23.7894,-30.2663
1.3478,2.3495,1.4592,26.2532,-29.786
1.3715,2.3681,1.8562,28.669,-29.3024
1.3954,2.3907,2.2595,31.028,-28.8159
1.4195,2.4174,2.6662,33.3224,-28.3262
1.444,2.4482,3.0821,35.546,-27.8336
1.4688,2.4832,3.503,37.6935,-27.3377
1.4941,2.5225,3.9314,39.7637,-26.8377
1.5197,2.5663,4.377,41.7545,-26.3338
1.5459,2.6146,4.8324,43.6634,-25.8258
1.5725,2.6666,5.1958,45.4899,-25.3135
1.5997,2.7191,5.2479,47.2341,-24.7965
1.6275,2.7716,5.2509,48.8953,-24.2757
1.6557,2.8241,5.2494,50.4726,-23.7512
1.6845,2.8766,5.2506,51.9668,-23.2234
1.7138,2.9291,5.2498,53.3792,-22.6923
1.7436,2.9816,5.2516,54.7115,-22.1583
1.7739,3.0341,5.2467,55.9667,-21.6207
1.8048,3.0866,5.2535,57.1469,-21.0806
1.8362,3.1391,5.2467,58.2547,-20.5368
1.8681,3.1916,5.2516,59.2932,-19.9902
1.9005,3.2441,5.2498,60.2644,-19.4403
1.9335,3.2966,5.2505,61.1713,-18.8871
1.967,3.3491,5.249,62.0164,-18.3302
2.001,3.4016,5.2499,62.8021,-17.7695
2.0355,3.4541,5.2509,63.5303,-17.205
2.0706,3.5065,5.2499,64.2029,-16.6363
2.1062,3.559,5.249,64.8219,-16.0629
2.1423,3.6115,5.2482,65.3888,-15.4843
2.1789,3.6641,5.2518,65.9047,-14.9011
2.2161,3.7166,5.2492,66.3702,-14.3122
2.2538,3.769,5.2509,66.7862,-13.7176
2.292,3.8215,5.2486,67.1532,-13.1165
2.3308,3.874,5.2486,67.4712,-12.5083
2.37,3.9266,5.2507,67.7399,-11.8931
2.4098,3.976,4.9413,67.9583,-11.2708
2.4493,3.9536,-2.2404,68.1243,-10.6518
2.4883,3.901,-5.2485,68.2368,-10.0399
2.5268,3.8485,-5.2528,68.2972,-9.4354
2.5648,3.7961,-5.2488,68.3069,-8.8371
2.6022,3.7435,-5.2488,68.2673,-8.2445
2.6391,3.691,-5.2529,68.179,-7.6579
2.6755,3.6385,-5.2485,68.0425,-7.076
2.7114,3.586,-5.2503,67.8577,-6.4989
2.7467,3.5335,-5.2499,67.6244,-5.926
2.7815,3.481,-5.2516,67.3418,-5.3573
2.8158,3.4285,-5.249,67.0088,-4.7919
2.8496,3.376,-5.2506,66.6239,-4.2297
2.8828,3.3235,-5.2499,66.1855,-3.6704
2.9155,3.271,-5.2515,65.6913,-3.114
2.9477,3.2185,-5.2485,65.1386,-2.5594
2.9793,3.166,-5.2522,64.5245,-2.0071
3.0105,3.1135,-5.2469,63.8451,-1.4558
3.0411,3.061,-5.2527,63.0966,-0.9064
3.0712,3.0085,-5.2495,62.2748,-0.3579
3.1007,2.956,-5.2485,61.3737,0.1901
